,Ceremony,Film,Award_Count,moviesearch
8545,77,Martin Scorsese,1,martinscorsese
8546,77,Clint Eastwood,2,clinteastwood
8547,77,Taylor Hackford,0,taylorhackford
8548,77,Alexander Payne,0,alexanderpayne
8549,77,Mike Leigh,0,mikeleigh
8550,77,Ross Kauffman and Zana Briski,1,rosskauffmanandzanabriski
8551,77,Luigi Falorni and Byambasuren Davaa,0,luigifalorniandbyambasurendavaa
8552,77,Morgan Spurlock,0,morganspurlock
8553,77,Lauren Lazin and Karolyn Ali,0,laurenlazinandkarolynali
8554,77,Kirby Dick and Eddie Schmidt,0,kirbydickandeddieschmidt
8555,77,Gerardine Wurzburg,0,gerardinewurzburg
8556,77,Hanna Polak and Andrzej Celinski,0,hannapolakandandrzejcelinski
8557,77,Hubert Davis and Erin Faith Young,0,hubertdavisanderinfaithyoung
8558,77,Robert Hudson and Bobby Houston,1,roberthudsonandbobbyhouston
8559,77,Oren Jacoby and Steve Kalafer,0,orenjacobyandstevekalafer
8560,77,Thelma Schoonmaker,3,thelmaschoonmaker
8561,77,Jim Miller and Paul Rubell,0,jimmillerandpaulrubell
8562,77,Matt Chesse,0,mattchesse
8563,77,Joel Cox,1,joelcox
8564,77,Paul Hirsch,0,paulhirsch
8565,77,Sweden,3,sweden
8566,77,France,9,france
8567,77,Germany,2,germany
8568,77,Spain,4,spain
8569,77,South Africa,1,southafrica
8570,77,Valli O'Reilly and Bill Corso,1,vallio'reillyandbillcorso
8571,77,Keith Vanderlaan and Christien Tinsley,0,keithvanderlaanandchristientinsley
8572,77,Jo Allen and Manuel García,0,joallenandmanuelgarcía
8573,77,Jan A.P. Kaczmarek,1,jana.p.kaczmarek
8574,77,John Williams,4,johnwilliams
8575,77,Thomas Newman,0,thomasnewman
8576,77,John Debney,0,johndebney
8577,77,James Newton Howard,0,jamesnewtonhoward
8578,77,"Music by Adam Duritz, Charles Gillingham, Jim Bogios, David Immergluck, Matthew Malley and David Bryson; Lyric by Adam Duritz and Daniel Vickrey",0,"musicbyadamduritz,charlesgillingham,jimbogios,davidimmergluck,matthewmalleyanddavidbryson;lyricbyadamduritzanddanielvickrey"
8579,77,Music and Lyric by Jorge Drexler,1,musicandlyricbyjorgedrexler
8580,77,Music and Lyric by Glen Ballard and Alan Silvestri,0,musicandlyricbyglenballardandalansilvestri
8581,77,Music by Andrew Lloyd Webber; Lyric by Charles Hart,0,musicbyandrewlloydwebber;lyricbycharleshart
8582,77,Music by Bruno Coulais; Lyric by Christophe Barratier,0,musicbybrunocoulais;lyricbychristophebarratier
8583,77,"Michael Mann and Graham King, Producers",0,"michaelmannandgrahamking,producers"
8584,77,"Richard N. Gladstein and Nellie Bellflower, Producers",0,"richardn.gladsteinandnelliebellflower,producers"
8585,77,"Clint Eastwood, Albert S. Ruddy and Tom Rosenberg, Producers",1,"clinteastwood,alberts.ruddyandtomrosenberg,producers"
8586,77,"Taylor Hackford, Stuart Benjamin and Howard Baldwin, Producers",0,"taylorhackford,stuartbenjaminandhowardbaldwin,producers"
8587,77,"Michael London, Producer",0,"michaellondon,producer"
8588,77,Sejong Park and Andrew Gregory,0,sejongparkandandrewgregory
8589,77,Jeff Fowler and Tim Miller,0,jefffowlerandtimmiller
8590,77,Bill Plympton,0,billplympton
8591,77,Mike Gabriel and Baker Bloodworth,0,mikegabrielandbakerbloodworth
8592,77,Chris Landreth,1,chrislandreth
8593,77,Gary McKendry,0,garymckendry
8594,77,Ashvin Kumar,0,ashvinkumar
8595,77,Nacho Vigalondo,0,nachovigalondo
8596,77,Taika Waititi and Ainsley Gardiner,0,taikawaititiandainsleygardiner
8597,77,Andrea Arnold,1,andreaarnold
8598,77,Michael Silvers and Randy Thom,1,michaelsilversandrandythom
8599,77,Randy Thom and Dennis Leonard,0,randythomanddennisleonard
8600,77,Paul N.J. Ottosson,2,pauln.j.ottosson
8601,77,Tom Fleischman and Petur Hliddal,0,tomfleischmanandpeturhliddal
8602,77,"Randy Thom, Gary A. Rizzo and Doc Kane",0,"randythom,garya.rizzoanddockane"
8603,77,"Randy Thom, Tom Johnson, Dennis Sands and William B. Kaplan",0,"randythom,tomjohnson,dennissandsandwilliamb.kaplan"
8604,77,"Scott Millan, Greg Orloff, Bob Beemer and Steve Cantamessa",1,"scottmillan,gregorloff,bobbeemerandstevecantamessa"
8605,77,"Kevin O'Connell, Greg P. Russell, Jeffrey J. Haboush and Joseph Geisinger",0,"kevino'connell,gregp.russell,jeffreyj.haboushandjosephgeisinger"
8606,77,"Roger Guyett, Tim Burke, John Richardson and Bill George",0,"rogerguyett,timburke,johnrichardsonandbillgeorge"
8607,77,"John Nelson, Andrew R. Jones, Erik Nash and Joe Letteri",0,"johnnelson,andrewr.jones,eriknashandjoeletteri"
8608,77,"John Dykstra, Scott Stokdyk, Anthony LaMolinara and John Frazier",1,"johndykstra,scottstokdyk,anthonylamolinaraandjohnfrazier"
8609,77,Screenplay by Richard Linklater & Julie Delpy & Ethan Hawke; Story by Richard Linklater & Kim Krizan,0,screenplaybyrichardlinklater&juliedelpy&ethanhawke;storybyrichardlinklater&kimkrizan
8610,77,Screenplay by David Magee,0,screenplaybydavidmagee
8611,77,Screenplay by Paul Haggis,0,screenplaybypaulhaggis
8612,77,Screenplay by José Rivera,0,screenplaybyjosérivera
8613,77,Screenplay by Alexander Payne & Jim Taylor,1,screenplaybyalexanderpayne&jimtaylor
8614,77,Written by John Logan,0,writtenbyjohnlogan
8615,77,Screenplay by Charlie Kaufman; Story by Charlie Kaufman & Michel Gondry & Pierre Bismuth,1,screenplaybycharliekaufman;storybycharliekaufman&michelgondry&pierrebismuth
8616,77,Written by Keir Pearson & Terry George,0,writtenbykeirpearson&terrygeorge
8617,77,Written by Brad Bird,0,writtenbybradbird
8618,77,Written by Mike Leigh,0,writtenbymikeleigh
8619,77,,0,
8620,77,,0,
8621,77,,0,
8622,77,,0,
8623,78,Capote,1,capote
8624,78,Hustle & Flow,0,hustle&flow
8625,78,Brokeback Mountain,0,brokebackmountain
8626,78,Walk the Line,1,walktheline
8627,78,"Good Night, and Good Luck.",0,"goodnight,andgoodluck."
8628,78,Syriana,1,syriana
8629,78,Crash,0,crash
8630,78,Cinderella Man,0,cinderellaman
8631,78,Brokeback Mountain,0,brokebackmountain
8632,78,A History of Violence,0,ahistoryofviolence
8633,78,Mrs. Henderson Presents,0,mrs.hendersonpresents
8634,78,Transamerica,0,transamerica
8635,78,Pride & Prejudice,0,pride&prejudice
8636,78,North Country,0,northcountry
8637,78,Walk the Line,1,walktheline
8638,78,Junebug,0,junebug
8639,78,Capote,1,capote
8640,78,North Country,0,northcountry
8641,78,The Constant Gardener,1,theconstantgardener
8642,78,Brokeback Mountain,0,brokebackmountain
8643,78,Hayao Miyazaki,1,hayaomiyazaki
8644,78,Mike Johnson and Tim Burton,0,mikejohnsonandtimburton
8645,78,Nick Park and Steve Box,1,nickparkandstevebox
8646,78,Art Direction: Jim Bissell; Set Decoration: Jan Pascale,0,artdirection:jimbissell;setdecoration:janpascale
8647,78,Art Direction: Stuart Craig; Set Decoration: Stephenie McMillan,1,artdirection:stuartcraig;setdecoration:stepheniemcmillan
8648,78,Art Direction: Grant Major; Set Decoration: Dan Hennah and Simon Bright,0,artdirection:grantmajor;setdecoration:danhennahandsimonbright
8649,78,Art Direction: John Myhre; Set Decoration: Gretchen Rau,1,artdirection:johnmyhre;setdecoration:gretchenrau
8650,78,Art Direction: Sarah Greenwood; Set Decoration: Katie Spencer,0,artdirection:sarahgreenwood;setdecoration:katiespencer
8651,78,Wally Pfister,1,wallypfister
8652,78,Rodrigo Prieto,0,rodrigoprieto
8653,78,Robert Elswit,1,robertelswit
8654,78,Dion Beebe,1,dionbeebe
8655,78,Emmanuel Lubezki,2,emmanuellubezki
8656,78,Gabriella Pescucci,1,gabriellapescucci
8657,78,Colleen Atwood,3,colleenatwood
8658,78,Sandy Powell,3,sandypowell
8659,78,Jacqueline Durran,1,jacquelinedurran
8660,78,Arianne Phillips,0,ariannephillips
8661,78,Ang Lee,2,anglee
8662,78,Bennett Miller,0,bennettmiller
8663,78,Paul Haggis,0,paulhaggis
8664,78,George Clooney,0,georgeclooney
8665,78,Steven Spielberg,2,stevenspielberg
8666,78,Hubert Sauper,0,hubertsauper
8667,78,Alex Gibney and Jason Kliot,0,alexgibneyandjasonkliot
8668,78,Luc Jacquet and Yves Darondeau,1,lucjacquetandyvesdarondeau
8669,78,Henry-Alex Rubin and Dana Adam Shapiro,0,henry-alexrubinanddanaadamshapiro
8670,78,Marshall Curry,0,marshallcurry
8671,78,Dan Krauss,0,dankrauss
8672,78,Kimberlee Acquaro and Stacy Sherman,0,kimberleeacquaroandstacysherman
8673,78,Steven Okazaki,0,stevenokazaki
8674,78,Corinne Marrinan and Eric Simonson,1,corinnemarrinanandericsimonson
8675,78,Mike Hill and Dan Hanley,0,mikehillanddanhanley
8676,78,Claire Simpson,1,clairesimpson
8677,78,Hughes Winborne,1,hugheswinborne
8678,78,Michael Kahn,3,michaelkahn
8679,78,Michael McCusker,0,michaelmccusker
8680,78,Italy,10,italy
8681,78,France,9,france
8682,78,The Palestinian Territories,0,thepalestinianterritories
8683,78,Germany,2,germany
8684,78,South Africa,1,southafrica
8685,78,Howard Berger and Tami Lane,1,howardbergerandtamilane
8686,78,David Leroy Anderson and Lance Anderson,0,davidleroyandersonandlanceanderson
8687,78,Dave Elsey and Nikki Gooley,0,daveelseyandnikkigooley
8688,78,Gustavo Santaolalla,2,gustavosantaolalla
8689,78,Alberto Iglesias,0,albertoiglesias
8690,78,John Williams,4,johnwilliams
8691,78,John Williams,4,johnwilliams
8692,78,Dario Marianelli,1,dariomarianelli
8693,78,Music by Kathleen Bird York and Michael Becker; Lyric by Kathleen Bird York,0,musicbykathleenbirdyorkandmichaelbecker;lyricbykathleenbirdyork
8694,78,"Music and Lyric by Jordan Houston, Cedric Coleman and Paul Beauregard",1,"musicandlyricbyjordanhouston,cedriccolemanandpaulbeauregard"
8695,78,Music and Lyric by Dolly Parton,0,musicandlyricbydollyparton
8696,78,"Diana Ossana and James Schamus, Producers",0,"dianaossanaandjamesschamus,producers"
8697,78,"Caroline Baron, William Vince and Michael Ohoven, Producers",0,"carolinebaron,williamvinceandmichaelohoven,producers"
8698,78,"Paul Haggis and Cathy Schulman, Producers",1,"paulhaggisandcathyschulman,producers"
8699,78,"Grant Heslov, Producer",0,"grantheslov,producer"
8700,78,"Kathleen Kennedy, Steven Spielberg and Barry Mendel, Producers",0,"kathleenkennedy,stevenspielbergandbarrymendel,producers"
8701,78,Sharon Colman,0,sharoncolman
8702,78,John Canemaker and Peggy Stern,1,johncanemakerandpeggystern
8703,78,Anthony Lucas,0,anthonylucas
8704,78,Shane Acker,0,shaneacker
8705,78,Andrew Jimenez and Mark Andrews,0,andrewjimenezandmarkandrews
8706,78,Ulrike Grote,0,ulrikegrote
8707,78,Sean Ellis and Lene Bausager,0,seanellisandlenebausager
8708,78,Rúnar Rúnarsson and Thor S. Sigurjónsson,0,rúnarrúnarssonandthors.sigurjónsson
8709,78,Rob Pearlstein and Pia Clemente,0,robpearlsteinandpiaclemente
8710,78,Martin McDonagh,1,martinmcdonagh
8711,78,Mike Hopkins and Ethan Van der Ryn,1,mikehopkinsandethanvanderryn
8712,78,Wylie Stateman,0,wyliestateman
8713,78,Richard King,3,richardking
8714,78,"Terry Porter, Dean A. Zupancic and Tony Johnson",0,"terryporter,deana.zupancicandtonyjohnson"
8715,78,"Christopher Boyes, Michael Semanick, Michael Hedges and Hammond Peek",2,"christopherboyes,michaelsemanick,michaelhedgesandhammondpeek"
8716,78,"Kevin O'Connell, Greg P. Russell, Rick Kline and John Pritchett",0,"kevino'connell,gregp.russell,rickklineandjohnpritchett"
8717,78,"Paul Massey, D.M. Hemphill and Peter F. Kurland",0,"paulmassey,d.m.hemphillandpeterf.kurland"
8718,78,"Andy Nelson, Anna Behlmer and Ronald Judkins",0,"andynelson,annabehlmerandronaldjudkins"
8719,78,"Dean Wright, Bill Westenhofer, Jim Berney and Scott Farrar",0,"deanwright,billwestenhofer,jimberneyandscottfarrar"
8720,78,"Joe Letteri, Brian Van't Hul, Christian Rivers and Richard Taylor",1,"joeletteri,brianvan'thul,christianriversandrichardtaylor"
8721,78,"Dennis Muren, Pablo Helman, Randal M. Dutra and Daniel Sudick",0,"dennismuren,pablohelman,randalm.dutraanddanielsudick"
8722,78,Screenplay by Larry McMurtry & Diana Ossana,1,screenplaybylarrymcmurtry&dianaossana
8723,78,Screenplay by Dan Futterman,0,screenplaybydanfutterman
8724,78,Screenplay by Jeffrey Caine,0,screenplaybyjeffreycaine
8725,78,Screenplay by Josh Olson,0,screenplaybyjosholson
8726,78,Screenplay by Tony Kushner and Eric Roth,0,screenplaybytonykushnerandericroth
8727,78,Screenplay by Paul Haggis & Bobby Moresco; Story by Paul Haggis,1,screenplaybypaulhaggis&bobbymoresco;storybypaulhaggis
8728,78,Screenplay by George Clooney & Grant Heslov,0,screenplaybygeorgeclooney&grantheslov
8729,78,Written by Woody Allen,1,writtenbywoodyallen
8730,78,Written by Noah Baumbach,0,writtenbynoahbaumbach
8731,78,Written by Stephen Gaghan,0,writtenbystephengaghan
8732,78,,0,
8733,78,,0,
8734,78,,0,
8735,79,Blood Diamond,0,blooddiamond
8736,79,Half Nelson,0,halfnelson
8737,79,Venus,0,venus
8738,79,The Pursuit of Happyness,0,thepursuitofhappyness
8739,79,The Last King of Scotland,1,thelastkingofscotland
8740,79,Little Miss Sunshine,1,littlemisssunshine
8741,79,Little Children,0,littlechildren
8742,79,Blood Diamond,0,blooddiamond
8743,79,Dreamgirls,1,dreamgirls
8744,79,The Departed,0,thedeparted
8745,79,Volver,0,volver
8746,79,Notes on a Scandal,0,notesonascandal
8747,79,The Queen,1,thequeen
8748,79,The Devil Wears Prada,0,thedevilwearsprada
8749,79,Little Children,0,littlechildren
8750,79,Babel,0,babel
8751,79,Notes on a Scandal,0,notesonascandal
8752,79,Little Miss Sunshine,1,littlemisssunshine
8753,79,Dreamgirls,1,dreamgirls
8754,79,Babel,0,babel
8755,79,John Lasseter,0,johnlasseter
8756,79,George Miller,1,georgemiller
8757,79,Gil Kenan,0,gilkenan
8758,79,Art Direction: John Myhre; Set Decoration: Nancy Haigh,0,artdirection:johnmyhre;setdecoration:nancyhaigh
8759,79,Art Direction: Jeannine Oppewall; Set Decoration: Gretchen Rau and Leslie E. Rollins,0,artdirection:jeannineoppewall;setdecoration:gretchenrauandlesliee.rollins
8760,79,Art Direction: Eugenio Caballero; Set Decoration: Pilar Revuelta,1,artdirection:eugeniocaballero;setdecoration:pilarrevuelta
8761,79,Art Direction: Rick Heinrichs; Set Decoration: Cheryl Carasik,0,artdirection:rickheinrichs;setdecoration:cherylcarasik
8762,79,Art Direction: Nathan Crowley; Set Decoration: Julie Ochipinti,0,artdirection:nathancrowley;setdecoration:julieochipinti
8763,79,Vilmos Zsigmond,1,vilmoszsigmond
8764,79,Emmanuel Lubezki,2,emmanuellubezki
8765,79,Dick Pope,0,dickpope
8766,79,Guillermo Navarro,1,guillermonavarro
8767,79,Wally Pfister,1,wallypfister
8768,79,Yee Chung Man,0,yeechungman
8769,79,Patricia Field,0,patriciafield
8770,79,Sharen Davis,0,sharendavis
8771,79,Milena Canonero,3,milenacanonero
8772,79,Consolata Boyle,0,consolataboyle
8773,79,Alejandro González Iñárritu,0,alejandrogonzáleziñárritu
8774,79,Martin Scorsese,1,martinscorsese
8775,79,Clint Eastwood,2,clinteastwood
8776,79,Stephen Frears,0,stephenfrears
8777,79,Paul Greengrass,0,paulgreengrass
8778,79,Amy Berg and Frank Donner,0,amybergandfrankdonner
8779,79,Davis Guggenheim,1,davisguggenheim
8780,79,James Longley and John Sinno,0,jameslongleyandjohnsinno
8781,79,Heidi Ewing and Rachel Grady,0,heidiewingandrachelgrady
8782,79,Laura Poitras and Jocelyn Glatzer,0,laurapoitrasandjocelynglatzer
8783,79,Ruby Yang and Thomas Lennon,1,rubyyangandthomaslennon
8784,79,Leslie Iwerks and Mike Glad,0,leslieiwerksandmikeglad
8785,79,Karen Goodman and Kirk Simon,1,karengoodmanandkirksimon
8786,79,Nathaniel Kahn and Susan Rose Behr,0,nathanielkahnandsusanrosebehr
8787,79,Stephen Mirrione and Douglas Crise,0,stephenmirrioneanddouglascrise
8788,79,Steven Rosenblum,0,stevenrosenblum
8789,79,Alex Rodríguez and Alfonso Cuarón,0,alexrodríguezandalfonsocuarón
8790,79,Thelma Schoonmaker,3,thelmaschoonmaker
8791,79,"Clare Douglas, Christopher Rouse and Richard Pearson",0,"claredouglas,christopherrouseandrichardpearson"
8792,79,Denmark,3,denmark
8793,79,Algeria,1,algeria
8794,79,Germany,2,germany
8795,79,Mexico,0,mexico
8796,79,Canada,1,canada
8797,79,Aldo Signoretti and Vittorio Sodano,0,aldosignorettiandvittoriosodano
8798,79,Kazuhiro Tsuji and Bill Corso,0,kazuhirotsujiandbillcorso
8799,79,David Martí and Montse Ribé,1,davidmartíandmontseribé
8800,79,Gustavo Santaolalla,2,gustavosantaolalla
8801,79,Thomas Newman,0,thomasnewman
8802,79,Philip Glass,0,philipglass
8803,79,Javier Navarrete,0,javiernavarrete
8804,79,Alexandre Desplat,1,alexandredesplat
8805,79,Music and Lyric by Melissa Etheridge,1,musicandlyricbymelissaetheridge
8806,79,Music by Henry Krieger and Scott Cutler; Lyric by Anne Preven,0,musicbyhenrykriegerandscottcutler;lyricbyannepreven
8807,79,Music by Henry Krieger; Lyric by Siedah Garrett,0,musicbyhenrykrieger;lyricbysiedahgarrett
8808,79,Music and Lyric by Randy Newman,2,musicandlyricbyrandynewman
8809,79,Music by Henry Krieger; Lyric by Willie Reale,0,musicbyhenrykrieger;lyricbywilliereale
8810,79,"Alejandro González Iñárritu, Jon Kilik and Steve Golin, Producers",0,"alejandrogonzáleziñárritu,jonkilikandstevegolin,producers"
8811,79,"Graham King, Producer",1,"grahamking,producer"
8812,79,"Clint Eastwood, Steven Spielberg and Robert Lorenz, Producers",0,"clinteastwood,stevenspielbergandrobertlorenz,producers"
8813,79,"David T. Friendly, Peter Saraf and Marc Turtletaub, Producers",0,"davidt.friendly,petersarafandmarcturtletaub,producers"
8814,79,"Andy Harries, Christine Langan and Tracey Seaward, Producers",0,"andyharries,christinelanganandtraceyseaward,producers"
8815,79,Torill Kove,1,torillkove
8816,79,Gary Rydstrom,0,garyrydstrom
8817,79,Roger Allers and Don Hahn,0,rogerallersanddonhahn
8818,79,Géza M. Tóth,0,gézam.tóth
8819,79,Chris Renaud and Michael Thurmeier,0,chrisrenaudandmichaelthurmeier
8820,79,Javier Fesser and Luis Manso,0,javierfesserandluismanso
8821,79,Borja Cobeaga,0,borjacobeaga
8822,79,Søren Pilmark and Kim Magnusson,0,sørenpilmarkandkimmagnusson
8823,79,Peter Templeman and Stuart Parkyn,0,petertemplemanandstuartparkyn
8824,79,Ari Sandel,1,arisandel
8825,79,Sean McCormack and Kami Asgar,0,seanmccormackandkamiasgar
8826,79,Lon Bender,0,lonbender
8827,79,Alan Robert Murray and Bub Asman,2,alanrobertmurrayandbubasman
8828,79,Alan Robert Murray and Bub Asman,2,alanrobertmurrayandbubasman
8829,79,Christopher Boyes and George Watters II,0,christopherboyesandgeorgewattersii
8830,79,"Kevin O'Connell, Greg P. Russell and Fernando Cámara",0,"kevino'connell,gregp.russellandfernandocámara"
8831,79,"Andy Nelson, Anna Behlmer and Ivan Sharrock",0,"andynelson,annabehlmerandivansharrock"
8832,79,"Michael Minkler, Bob Beemer and Willie Burton",1,"michaelminkler,bobbeemerandwillieburton"
8833,79,"John Reitz, Dave Campbell, Gregg Rudloff and Walt Martin",0,"johnreitz,davecampbell,greggrudloffandwaltmartin"
8834,79,"Paul Massey, Christopher Boyes and Lee Orloff",0,"paulmassey,christopherboyesandleeorloff"
8835,79,"John Knoll, Hal Hickel, Charles Gibson and Allen Hall",1,"johnknoll,halhickel,charlesgibsonandallenhall"
8836,79,"Boyd Shermis, Kim Libreri, Chas Jarrett and John Frazier",0,"boydshermis,kimlibreri,chasjarrettandjohnfrazier"
8837,79,"Mark Stetson, Neil Corbould, Richard R. Hoover and Jon Thum",0,"markstetson,neilcorbould,richardr.hooverandjonthum"
8838,79,Screenplay by Sacha Baron Cohen & Anthony Hines & Peter Baynham & Dan Mazer; Story by Sacha Baron Cohen & Peter Baynham & Anthony Hines & Todd Phillips,0,screenplaybysachabaroncohen&anthonyhines&peterbaynham&danmazer;storybysachabaroncohen&peterbaynham&anthonyhines&toddphillips
8839,79,Screenplay by Alfonso Cuarón & Timothy J. Sexton and David Arata and Mark Fergus & Hawk Ostby,0,screenplaybyalfonsocuarón&timothyj.sextonanddavidarataandmarkfergus&hawkostby
8840,79,Screenplay by William Monahan,1,screenplaybywilliammonahan
8841,79,Screenplay by Todd Field & Tom Perrotta,0,screenplaybytoddfield&tomperrotta
8842,79,Screenplay by Patrick Marber,0,screenplaybypatrickmarber
8843,79,Written by Guillermo Arriaga,0,writtenbyguillermoarriaga
8844,79,Screenplay by Iris Yamashita; Story by Iris Yamashita & Paul Haggis,0,screenplaybyirisyamashita;storybyirisyamashita&paulhaggis
8845,79,Written by Michael Arndt,1,writtenbymichaelarndt
8846,79,Written by Guillermo del Toro,0,writtenbyguillermodeltoro
8847,79,Written by Peter Morgan,0,writtenbypetermorgan
8848,79,,0,
8849,79,,0,
8850,79,,0,
8851,79,,0,
8852,79,,0,
8853,80,Michael Clayton,1,michaelclayton
8854,80,There Will Be Blood,1,therewillbeblood
8855,80,Sweeney Todd The Demon Barber of Fleet Street,0,sweeneytoddthedemonbarberoffleetstreet
8856,80,In the Valley of Elah,0,inthevalleyofelah
8857,80,Eastern Promises,0,easternpromises
